"web_x","web_y"
-10327843.7715878,5602493.55343367
-10327949.9466071,5602762.0138186
-10328199.668111,5603388.85283083
-10328392.476003,5603828.74382921
-10328444.3022445,5604102.04435297
-10328528.4191177,5604597.12442496
-10328294.0837884,5605032.31920713
-10328044.4422379,5605249.33918266
-10327714.9740883,5605447.18794879
-10327638.551489,5605489.75595804
-10327358.3287281,5605600.08257989
-10326924.4246044,5605945.42208771
-10326515.1697931,5606533.57650336
-10326268.9843923,5607385.56468726
-10326116.2455337,5608603.41181146
-10326076.5201928,5610568.72319871
-10326074.8330039,5610688.08379662
-10325998.5725478,5612438.4806223
-10326034.2990434,5613080.41059113
-10326048.7439932,5613171.60453173
-10326263.6557988,5613866.37146878
-10326783.4616256,5614924.80440997
-10327332.9903855,5615994.76324618
-10327369.5119074,5616065.5774961
-10327433.2193784,5616249.82159483
-10327660.8642864,5616907.01166106
-10327811.218179,5617393.1832741
-10327840.1232139,5617734.72692761
-10327900.5516363,5619171.88140609
-10327775.8533383,5620567.84997211
-10327766.5239682,5620687.34362308
-10327717.2974218,5620972.57398277
-10327488.1432798,5622305.76977626
-10327291.2629566,5623694.42196936
-10327287.078296,5624341.96479774
-10327355.0544922,5624773.27750056
-10327567.393728,5625206.40023448
-10327783.9870393,5625721.25058041
-10328047.2653409,5626028.23997133
-10328423.4962206,5626440.97835162
-10328475.3007287,5626484.8350299
-10329010.3268561,5626856.71927973
-10329491.8547009,5627234.6334976
-10329990.3777906,5627741.76067224
-10330491.4428981,5628176.80063498
-10330775.0995102,5628466.44256045
-10331131.8086335,5628973.65422329
-10331360.2948112,5629534.39923737
-10331492.8133719,5630010.43501396
-10331512.4000032,5630585.69273113
-10331520.0624897,5630798.49253201
-10331475.9363361,5631133.93885681
-10331400.4068805,5631636.53220509
-10331325.7119438,5631996.06175916
-10331107.5045465,5632355.61943126
-10330810.3202913,5632700.76747643
-10330750.0336846,5632766.91336895
-10330383.2117225,5633069.39262437
-10330024.8756427,5633301.52955791
-10329869.4867405,5633439.84605747
-10329606.2601266,5633674.98794799
-10329112.9089395,5633980.51764821
-10328453.9967063,5634611.42189189
-10327851.1279514,5635209.28418652
-10327126.8352046,5635923.285245
-10326813.5188023,5636284.21202646
-10326760.0258721,5636346.17190467
-10326282.8215732,5636778.11362694
-10325894.7679802,5637066.89357624
-10325429.4545203,5637511.50072637
-10325381.0546534,5637559.03079327
-10325147.5634055,5637935.65717934
-10324995.587688,5638254.53422555
-10324877.574082,5638498.81427572
-10324800.3521132,5639074.62224371
-10324919.2966789,5639673.91679815
-10325092.6140822,5640532.01203763
-10325287.1464209,5641240.32824338
-10325566.6268937,5642251.44472031
-10325633.7816952,5642972.54976361
-10325628.7273521,5643403.55858096
-10325570.1888749,5643976.66912207
-10325442.8588122,5644486.0060425
-10325463.2939016,5645062.18786114
-10325560.1703021,5645780.50522481
-10325437.0934209,5646361.60161483
-10325462.6200042,5646895.14623689
-10325527.2044999,5647368.49375745
-10325666.5201305,5647873.78001211
-10325985.8601863,5648338.12146225
-10326380.7662322,5648672.37191877
-10326736.6251572,5649179.51861759
-10327108.6240304,5649728.85926719
-10327178.2674651,5649831.2623203
-10327302.3116475,5650483.6871698
-10327276.1042048,5651709.16839024
-10327216.7157919,5652285.82251051
-10327069.0053171,5652789.60411482
-10326890.7103056,5653164.45431257
-10326860.1468065,5653231.95176815
-10326625.8125872,5653683.96714572
-10326556.1928764,5653829.21835277
-10326264.1163334,5654298.74699407
-10326045.0737543,5654802.64834507
-10325969.5368018,5655235.43866199
-10325978.9384404,5655870.78468446
-10326143.7440057,5656513.99765445
-10326172.6602122,5656969.16667772
-10326332.3844554,5657772.23703313
-10326377.4533469,5658413.78940512
-10326515.0915499,5659137.99375231
-10326579.7208248,5660076.96413635
-10326432.0203212,5660695.17775005
-10326138.2653674,5661373.16254006
-10326034.7293155,5662045.75141905
-10325913.3405501,5662527.75795177
-10326052.6634009,5663106.89706002
-10326407.6952625,5663832.66580393
-10326761.8915502,5664700.89726568
-10326900.3860959,5665498.02363007
-10326823.9999245,5665930.12271904
-10326677.138958,5666434.67021403
-10326313.7198521,5666793.81192626
-10325924.8027094,5666930.25289625
-10325516.3639696,5667149.99109301
-10325070.5589774,5667369.73829062
-10324574.6659607,5667721.0818738
-10323993.0177596,5668221.54869001
-10323525.1440453,5668531.27039164
-10323048.7928389,5669009.43430837
-10322477.3358773,5669511.17801876
-10322420.4449002,5669561.89818634
-10321959.3777486,5670012.94620346
-10321755.6003324,5670302.77840907
-10321302.1941218,5670948.29393681
-10320620.3995592,5672042.5678025
-10320582.1913824,5672107.19068012
-10320344.474268,5672691.81535101
-10320078.7411411,5673351.98164436
-10320093.2191974,5673785.65698658
-10320047.4164835,5674333.52586889
-10320122.1753858,5674653.67551813
-10320211.3893206,5675156.87940527
-10320396.5668994,5675714.47686636
-10320464.5520756,5676234.055886
-10320411.958541,5676815.30769349
-10320209.0439748,5677257.02684291
-10319971.315788,5677725.96381261
-10319583.2646448,5678023.92075776
-10319074.6474328,5678526.16312996
-10318710.3720799,5678811.45258589
-10318057.3921029,5679313.75312925
-10317837.4796551,5679600.26257129
-10317665.9619655,5679798.52901735
-10317493.6201082,5680245.22832161
-10317105.5880687,5680752.41983864
-10316963.7934286,5680963.40372219
-10316591.0376058,5681362.42255518
-10315966.105503,5682107.29891123
-10315190.8678774,5682873.41332141
-10315055.8587908,5683007.65589179
-10314671.2251309,5683516.81849945
-10314479.3329925,5683772.0145683
-10314257.7421239,5684277.57611035
-10314109.1760131,5684710.58675625
-10314032.7973783,5685218.00088603
-10314026.0742984,5685940.7592768
-10314076.1963195,5686150.03123877
-10314165.3977883,5686522.62252957
-10314232.5397811,5687103.3190958
-10314227.5012754,5687681.64349233
-10314183.361616,5687872.21046837
-10314077.2567749,5688333.82741874
-10314021.2594055,5688842.65510091
-10313969.522329,5689496.12428245
-10313950.0160305,5689759.94610459
-10313989.1169844,5690145.39879754
-10314055.4168137,5690798.9531793
-10314195.5754659,5691234.67220644
-10314549.735945,5691726.67856185
-10314909.8507241,5692328.26516907
-10315376.0871524,5692642.36090051
-10315688.6197377,5692964.35316226
-10315765.0532098,5693024.27303037
-10316479.246237,5693268.75661982
-10316559.9221893,5693300.83025732
-10317067.7655083,5693579.84721373
-10317601.9431482,5693957.5463929
-10318215.1211878,5694604.66490798
-10318643.1735501,5695220.96922219
-10318693.2823599,5695293.62193042
-10319180.7927013,5696069.82548105
-10319452.582685,5696571.1891307
-10319570.6561877,5696938.15535427
-10319852.672292,5697812.63537707
-10320208.5600241,5698613.29863702
-10320707.9625866,5699416.4427931
-10321421.3659323,5700277.18913
-10322172.1249488,5701051.98270345
-10322473.6223145,5701404.57247498
-10322858.3391661,5701757.16962386
-10323073.219955,5702120.7017805
-10323069.8580368,5702483.05957724
-10323066.4962403,5702846.64413029
-10323111.5624229,5703453.85845757
-10322986.7781712,5703935.06889583
-10322926.5199771,5704292.65675088
-10322912.0914032,5704372.0562088
-10322802.587937,5704804.21736584
-10322790.7402871,5705225.48155238
-10322900.329561,5705678.2742486
-10323040.495424,5706188.07042341
-10323325.8733171,5706698.48700719
-10323684.2698897,5707097.37120902
-10323745.4184721,5707164.05614094
-10324164.1072506,5707556.28614848
-10324578.5504377,5707944.2899272
-10325194.2633214,5708459.01869807
-10325249.4650975,5708505.09774363
-10325770.0641252,5708970.75116231
-10326418.8804116,5709338.17494088
-10327033.7423584,5709824.48062286
-10327643.4917518,5710147.06325712
-10328130.9509786,5710396.89003015
-10328220.9700915,5710442.974084
-10328719.4446041,5710445.95895842
-10328800.1179344,5710439.88559164
-10329307.0857825,5710450.75239682
-10330032.2733438,5710237.80351638
-10330540.924876,5710095.83690408
-10331015.5892739,5709757.38278857
-10331703.4037156,5709450.45452025
-10332357.259185,5709237.53489275
-10332881.2058125,5709194.42869028
-10333443.3747982,5709245.31223455
-10334122.7514685,5709504.1915803
-10334742.6856574,5709763.08263946
-10335538.398342,5709987.39643791
-10336333.262865,5710211.71595801
-10336911.5679357,5710288.07673667
-10337554.4027184,5710255.86996157
-10338063.921772,5710314.65053079
-10338142.0481958,5710317.67482159
-10338649.0189996,5710371.60369484
-10339080.4158408,5710447.98017713
-10339152.5983998,5710460.70989193
-10339591.653713,5710716.6142907
-10339653.6487607,5710754.81970396
-10340019.6911062,5711181.17886959
-10340307.5943422,5711473.51253381
-10340447.7671001,5712055.82599477
-10340446.9529223,5712417.98075567
-10340371.4180557,5712855.38162079
-10340295.0536351,5713507.57755985
-10340364.7295704,5713945.01923479
-10340650.9565243,5714455.27315539
-10340721.488666,5714964.36356671
-10340743.5810133,5715107.56949364
-10340707.9420656,5715381.25223725
-10340653.6435122,5715891.62147658
-10340493.204288,5716491.85194077
-10340492.3792159,5716741.29780207
-10340489.0355655,5717291.79952677
-10340557.027103,5717874.49966886
-10340603.7514072,5718065.09622192
-10340681.092797,5718730.40647528
-10340759.3608048,5720204.47157129
-10340754.3498712,5721076.40357491
-10340823.1848889,5721587.69312681
-10340745.9715184,5722241.7423228
-10340692.5070694,5722595.2059533
-10340670.4426441,5722751.2914167
-10340522.7334056,5723259.0552097
-10340433.6382504,5723981.86639335
-10340304.605271,5724424.69967423
-10340076.2291462,5725004.25123379
-10339966.7341372,5725521.8591857
-10339948.9089325,5725605.09188947
-10339706.0948612,5726167.10142677
-10339701.913279,5726821.47943078
-10339614.5133663,5727509.94212944
-10339473.6436038,5728495.63833853
-10339395.5954424,5729297.27592496
-10339317.5555109,5730171.92754347
-10339023.785174,5730678.91259721
-10338948.2564576,5731188.94413511
-10339017.097456,5731771.94416019
-10338939.8925985,5732500.3091791
-10338735.3223386,5733375.2876432
-10338546.8886468,5734257.03954256
-10338342.2705228,5734628.63002366
-10338044.2292952,5734882.26059148
-10337989.0366453,5734929.70356701
-10337561.9125887,5735124.36087215
-10337178.9336566,5735186.43327914
-10336742.4650177,5735330.00927914
-10336159.9552959,5735690.73275238
-10335486.5820091,5736042.96525115
-10334843.7760255,5736356.88882098
-10334788.5815988,5736386.09016103
-10334499.0228183,5736535.75437102
-10334047.2762598,5736768.77230335
-10333281.364095,5737361.95365408
-10332585.9400601,5737998.36177281
-10332299.7966655,5738347.60614605
-10332250.5499495,5738406.62523496
-10332020.4495305,5738719.3747185
-10331706.2857154,5739086.29423078
-10331390.4169347,5739398.46669662
-10331341.1693307,5739448.36566888
-10331049.0765089,5739738.64244743
-10330683.1108765,5740100.74210193
-10330368.9415735,5740422.68584997
-10330056.4722747,5740759.85723118
-10329641.2772403,5741358.13781017
-10329412.8985549,5741908.35892821
-10329212.5480058,5742496.95744972
-10328990.123381,5743153.16723174
-10328837.3547159,5744027.36082687
-10328760.9923695,5744683.66910292
-10328682.9157113,5745189.63236922
-10328461.3275967,5745703.55411289
-10328239.7390169,5746212.63523678
-10328019.8347906,5746576.81029442
-10327578.2942083,5746972.68889684
-10327513.7618171,5747029.94038656
-10327155.4281978,5747286.97667233
-10326808.1538107,5747737.08265467
-10326408.2415112,5748316.95036283
-10326258.8344723,5748828.00067563
-10326208.7853787,5749365.87389297
-10326519.6453382,5749940.90384611
-10326761.7208689,5750525.72627857
-10327077.7039952,5751382.92997428
-10327146.5722606,5752240.8492575
-10326973.3681074,5752557.12614026
-10326517.3965479,5752994.71195197
-10325933.1884153,5753354.32654035
-10325348.1394856,5753788.91759801
-10324908.2941428,5754150.37629376
-10324500.7441378,5754763.57847788
-10324396.3250684,5755087.8622994
-10324238.4234414,5755577.35768948
-10324089.0696251,5756630.18092902
-10323871.7752377,5757637.40668085
-10323748.7079659,5758300.21242181
-10323414.2138969,5759182.62224009
-10322824.1197563,5760129.18461582
-10322231.461415,5760908.11142748
-10322184.7627079,5760969.11098195
-10321743.2299284,5761442.49003436
-10321391.7024602,5761821.33152987
-10321055.455782,5762151.99676772
-10320978.1876017,5762228.86851087
-10320693.7306809,5762452.78262046
-10320324.3460871,5762588.86239196
-10319964.3048802,5762740.80486431
-10319671.3557238,5762956.8017562
-10319269.719958,5763268.60165384
-10318938.5544168,5763463.87253412
-10318538.6000801,5763601.80057874
-10318112.3364927,5763908.74395878
-10317789.6623866,5764092.43481042
-10317476.3342169,5764329.21281937
-10317400.7928742,5764694.11672314
-10317398.273902,5764987.02039299
-10317322.7243139,5765279.33145664
-10317321.0485163,5765499.02316072
-10317004.333237,5765836.53634665
-10316298.7029903,5766313.25218236
-10315560.8126606,5766874.83555519
-10315159.1668497,5767084.23001687
-10314799.9744652,5767242.96333158
-10314433.9675083,5767181.96153313
-10314029.7577621,5767227.17004209
-10313811.5162657,5767225.36117274
-10313520.2512952,5767295.58408602
-10313353.8308585,5767516.56291666
-10313369.9870864,5767734.47603677
-10313294.438531,5768025.65662296
-10313020.1862955,5768398.66802708
-10312707.6895663,5768454.25158825
-10312653.3437754,5768476.84521797
-10312365.4780605,5768569.6645844
-10311927.2899604,5768510.49159239
-10311541.7666601,5768595.38658438
-10311104.4405567,5768665.63483107
-10310739.3029147,5768808.52463997
-10310373.3232321,5769024.67651263
-10309986.9691042,5769307.99361097
-10309566.649107,5769602.3121914
-10309497.8695802,5769650.55198284
-10309189.6347693,5769864.88761505
-10309136.9895382,5769908.2439216
-10308616.448239,5770032.85047554
-10308106.0852655,5770028.01772617
-10307608.4682503,5770117.82181194
-10307181.3565728,5770424.99077943
-10306350.0452037,5770890.97348928
-10305747.1439836,5771131.01603932
-10305687.7026464,5771153.615398
-10305099.2356391,5771372.900903
-10304516.6937309,5771392.50003339
-10304079.3624113,5771410.25344165
-10304015.6728578,5771413.31255259
-10303791.4888748,5771435.31907228
-10303721.8569577,5771451.81461682
-10303581.7483246,5771529.99465866
-10303355.0423595,5771813.37596283
-10303350.8404576,5772251.86697863
-10303491.8496991,5772694.03007469
-10303487.6466959,5773132.56461508
-10303556.4744519,5773572.94697612
-10303407.053452,5773938.23852827
-10303183.7598665,5774376.85634765
-10302989.3343837,5774781.89470682
-10302739.7045362,5775103.86931876
-10302372.0409218,5775467.41343157
-10301857.482269,5775975.1765492
-10301463.4785798,5776183.56316386
-10301046.5468651,5776388.90245815
-10300960.7827705,5776431.68210114
-10300537.8975586,5776549.03944947
-10299955.360352,5776616.31067631
-10299579.1688758,5776611.45949047
-10299525.6659763,5776580.9126896
-10299228.4385199,5776461.18228006
-10298866.6606271,5776238.20069496
-10298503.2050167,5776214.40834164
-10298401.3033269,5776217.47291958
-10297991.1453332,5776228.51100062
-10297702.3980659,5776006.13823512
-10297411.9394437,5775642.63906782
-10297353.3411428,5775602.32161044
-10296980.5210632,5775338.42883791
-10296617.0674867,5775335.41085851
-10296251.9224586,5775403.87166321
-10295525.8426837,5775176.67687205
-10295087.6552244,5775125.40177942
-10295019.7194009,5775117.46669221
-10294577.3027439,5775239.08470033
-10294283.4972621,5775383.29542576
-10293989.6989102,5775599.6020924
-10293770.622529,5775743.80964378
-10293622.0424123,5776035.26214073
-10293620.3584622,5776182.51116681
-10293669.6366601,5776431.18546055
-10293729.9649754,5776789.85275311
-10293720.6313635,5776872.9556156
-10293610.262661,5777134.49769924
-10293430.2657286,5777449.82919715
-10293094.0127573,5777715.68805222
-10292872.3959359,5777933.87713742
-10292628.6993516,5778150.23944624
-10292495.4138247,5778521.83010435
-10292506.4893585,5778888.53209269
-10292347.7259583,5779247.31902009
-10292053.9276441,5779463.71998198
-10291760.9714471,5779607.99936685
-10291466.3312016,5779898.36926228
-10291452.7710104,5780169.15996997
-10291385.7236123,5780556.72207954
-10291308.4902159,5780995.65292936
-10291158.2273568,5781434.61279526
-10290844.0556279,5781728.10242717
-10290296.3692377,5782145.12732383
-10289714.7142545,5782545.66753989
-10289245.9866941,5782806.80049161
-10288806.9701555,5782948.09213558
